Groep;Biotaxon.naam;Biotaxon.naam_bron;KRWwatertype.code;Categorie;
;Potamogeton perfoliatus;Potamogeton perfoliatus;R5;3;
;Potamogeton perfoliatus;Potamogeton perfoliatus;R6;3;
;Potamogeton perfoliatus;Potamogeton perfoliatus;R7;1;
;Potamogeton perfoliatus;Potamogeton perfoliatus;R8;3;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M12;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M17;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M1a;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M2;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M22;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M23;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M26;3;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M4;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;M8;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R11;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R2;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R20;1;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R3;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R4;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R4a;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R4b;2;
;Potamogeton polygonifolius;Potamogeton polygonifolius;R5;2;
;Potamogeton praelongus;Potamogeton praelongus;M11;2;
;Potamogeton praelongus;Potamogeton praelongus;M14;2;
;Potamogeton praelongus;Potamogeton praelongus;M16;2;
;Potamogeton praelongus;Potamogeton praelongus;M20;2;
;Potamogeton praelongus;Potamogeton praelongus;M21;2;
;Potamogeton praelongus;Potamogeton praelongus;M21a;2;
;Potamogeton praelongus;Potamogeton praelongus;M21b;2;
;Potamogeton praelongus;Potamogeton praelongus;M25;2;
;Potamogeton praelongus;Potamogeton praelongus;M27;2;
;Potamogeton praelongus;Potamogeton praelongus;M3;1;
;Potamogeton praelongus;Potamogeton praelongus;M5;2;
;Potamogeton praelongus;Potamogeton praelongus;M8;1;
;Potamogeton praelongus;Potamogeton praelongus;R12;1;
;Potamogeton praelongus;Potamogeton praelongus;R6;1;
;Potamogeton pusillus;Potamogeton pusillus;M10;4;
;Potamogeton pusillus;Potamogeton pusillus;M11;5;
;Potamogeton pusillus;Potamogeton pusillus;M12;5;
;Potamogeton pusillus;Potamogeton pusillus;M14;4;
;Potamogeton pusillus;Potamogeton pusillus;M16;4;
;Potamogeton pusillus;Potamogeton pusillus;M1a;5;
;Potamogeton pusillus;Potamogeton pusillus;M1b;5;
;Potamogeton pusillus;Potamogeton pusillus;M2;5;
;Potamogeton pusillus;Potamogeton pusillus;M20;4;
;Potamogeton pusillus;Potamogeton pusillus;M21;4;
;Potamogeton pusillus;Potamogeton pusillus;M21a;4;
;Potamogeton pusillus;Potamogeton pusillus;M21b;4;
;Potamogeton pusillus;Potamogeton pusillus;M22;5;
;Potamogeton pusillus;Potamogeton pusillus;M23;4;
;Potamogeton pusillus;Potamogeton pusillus;M25;4;
;Potamogeton pusillus;Potamogeton pusillus;M27;4;
;Potamogeton pusillus;Potamogeton pusillus;M3;5;
;Potamogeton pusillus;Potamogeton pusillus;M30;3;
;Potamogeton pusillus;Potamogeton pusillus;M31;3;
;Potamogeton pusillus;Potamogeton pusillus;M4;5;
;Potamogeton pusillus;Potamogeton pusillus;M5;4;
;Potamogeton pusillus;Potamogeton pusillus;M6a;4;
;Potamogeton pusillus;Potamogeton pusillus;M6b;4;
;Potamogeton pusillus;Potamogeton pusillus;M7a;4;
;Potamogeton pusillus;Potamogeton pusillus;M7b;4;
;Potamogeton pusillus;Potamogeton pusillus;M8;4;
;Potamogeton pusillus;Potamogeton pusillus;R11;5;
;Potamogeton pusillus;Potamogeton pusillus;R12;5;
;Potamogeton pusillus;Potamogeton pusillus;R13;2;
;Potamogeton pusillus;Potamogeton pusillus;R14;2;
;Potamogeton pusillus;Potamogeton pusillus;R15;2;
;Potamogeton pusillus;Potamogeton pusillus;R16;5;
;Potamogeton pusillus;Potamogeton pusillus;R17;3;
;Potamogeton pusillus;Potamogeton pusillus;R18;3;
;Potamogeton pusillus;Potamogeton pusillus;R19;3;
;Potamogeton pusillus;Potamogeton pusillus;R3;4;
;Potamogeton pusillus;Potamogeton pusillus;R4;5;
;Potamogeton pusillus;Potamogeton pusillus;R4a;5;
;Potamogeton pusillus;Potamogeton pusillus;R4b;5;
;Potamogeton pusillus;Potamogeton pusillus;R5;5;
;Potamogeton pusillus;Potamogeton pusillus;R6;5;
;Potamogeton pusillus;Potamogeton pusillus;R7;4;
;Potamogeton pusillus;Potamogeton pusillus;R8;4;
;Potamogeton trichoides;Potamogeton trichoides;M10;2;
;Potamogeton trichoides;Potamogeton trichoides;M11;5;
;Potamogeton trichoides;Potamogeton trichoides;M14;4;
;Potamogeton trichoides;Potamogeton trichoides;M16;4;
;Potamogeton trichoides;Potamogeton trichoides;M17;5;
;Potamogeton trichoides;Potamogeton trichoides;M1a;4;
;Potamogeton trichoides;Potamogeton trichoides;M1b;2;
;Potamogeton trichoides;Potamogeton trichoides;M2;5;
;Potamogeton trichoides;Potamogeton trichoides;M20;4;
;Potamogeton trichoides;Potamogeton trichoides;M21;4;
;Potamogeton trichoides;Potamogeton trichoides;M21a;4;
;Potamogeton trichoides;Potamogeton trichoides;M21b;4;
;Potamogeton trichoides;Potamogeton trichoides;M25;4;
;Potamogeton trichoides;Potamogeton trichoides;M27;4;
;Potamogeton trichoides;Potamogeton trichoides;M4;5;
;Potamogeton trichoides;Potamogeton trichoides;M5;4;
;Potamogeton trichoides;Potamogeton trichoides;M8;4;
;Potamogeton trichoides;Potamogeton trichoides;R19;2;
;Potamogeton trichoides;Potamogeton trichoides;R3;4;
;Potamogeton trichoides;Potamogeton trichoides;R4;2;
;Potamogeton trichoides;Potamogeton trichoides;R4a;2;
;Potamogeton trichoides;Potamogeton trichoides;R4b;2;
;Potamogeton trichoides;Potamogeton trichoides;R5;4;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M11;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M14;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M16;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M20;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M21;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M21a;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M21b;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M25;2;
;Potamogeton x angustifolius;Potamogeton x angustifolius;M27;2;
;Potentilla palustris;Potentilla palustris;R20;2;
;Primula elatior;Primula elatior;R2;1;
;Pulicaria vulgaris;Pulicaria vulgaris;R19;2;
;Radiola linoides;Radiola linoides;M12;3;
;Radiola linoides;Radiola linoides;M17;3;
;Ranunculus aquatilis;Ranunculus aquatilis;M11;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M14;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M16;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M1a;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M2;3;
;Ranunculus aquatilis;Ranunculus aquatilis;M20;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M21;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M21a;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M21b;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M23;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M25;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M27;2;
;Ranunculus aquatilis;Ranunculus aquatilis;M4;3;
;Ranunculus aquatilis;Ranunculus aquatilis;M5;3;
;Ranunculus aquatilis;Ranunculus aquatilis;R11;1;
;Ranunculus aquatilis;Ranunculus aquatilis;R19;3;
;Ranunculus aquatilis;Ranunculus aquatilis;R3;2;
;Ranunculus aquatilis;Ranunculus aquatilis;R4;4;
;Ranunculus aquatilis;Ranunculus aquatilis;R4a;4;
;Ranunculus aquatilis;Ranunculus aquatilis;R4b;4;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M11;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M14;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M16;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M1a;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M2;3;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M20;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M21;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M21a;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M21b;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M23;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M25;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M27;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M4;3;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;M5;3;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;R11;1;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;R3;2;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;R4;4;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;R4a;4;
;Ranunculus aquatilis var. aquatilis;Ranunculus aquatilis var. aquatilis;R4b;4;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M11;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M14;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M16;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M1a;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M2;3;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M20;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M21;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M21a;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M21b;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M23;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M25;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M27;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M4;3;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;M5;3;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;R11;1;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;R3;2;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;R4;4;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;R4a;4;
;Ranunculus aquatilis var. diffusus;Ranunculus aquatilis var. diffusus;R4b;4;
;Ranunculus baudotii;Ranunculus baudotii;M1b;1;
;Ranunculus baudotii;Ranunculus baudotii;M22;3;
;Ranunculus baudotii;Ranunculus baudotii;M23;3;
;Ranunculus baudotii;Ranunculus baudotii;M30;2;
;Ranunculus baudotii;Ranunculus baudotii;M7a;1;
;Ranunculus baudotii;Ranunculus baudotii;M7b;1;
;Ranunculus circinatus;Ranunculus circinatus;M10;2;
;Ranunculus circinatus;Ranunculus circinatus;M11;4;
;Ranunculus circinatus;Ranunculus circinatus;M12;5;
;Ranunculus circinatus;Ranunculus circinatus;M14;2;
;Ranunculus circinatus;Ranunculus circinatus;M16;2;
;Ranunculus circinatus;Ranunculus circinatus;M17;5;
;Ranunculus circinatus;Ranunculus circinatus;M1a;2;
;Ranunculus circinatus;Ranunculus circinatus;M1b;2;
;Ranunculus circinatus;Ranunculus circinatus;M20;2;
;Ranunculus circinatus;Ranunculus circinatus;M21;2;
;Ranunculus circinatus;Ranunculus circinatus;M21a;2;
;Ranunculus circinatus;Ranunculus circinatus;M21b;2;
;Ranunculus circinatus;Ranunculus circinatus;M23;2;
;Ranunculus circinatus;Ranunculus circinatus;M25;4;
;Ranunculus circinatus;Ranunculus circinatus;M27;4;
;Ranunculus circinatus;Ranunculus circinatus;M3;2;
;Ranunculus circinatus;Ranunculus circinatus;M5;3;
;Ranunculus circinatus;Ranunculus circinatus;M6a;1;
;Ranunculus circinatus;Ranunculus circinatus;M6b;1;
;Ranunculus circinatus;Ranunculus circinatus;M7a;1;
;Ranunculus circinatus;Ranunculus circinatus;M7b;1;
;Ranunculus circinatus;Ranunculus circinatus;M8;2;
;Ranunculus circinatus;Ranunculus circinatus;R11;3;
;Ranunculus circinatus;Ranunculus circinatus;R12;4;
;Ranunculus circinatus;Ranunculus circinatus;R14;2;
;Ranunculus circinatus;Ranunculus circinatus;R15;2;
;Ranunculus circinatus;Ranunculus circinatus;R16;3;
;Ranunculus circinatus;Ranunculus circinatus;R18;2;
;Ranunculus circinatus;Ranunculus circinatus;R19;3;
;Ranunculus circinatus;Ranunculus circinatus;R2;4;
;Ranunculus circinatus;Ranunculus circinatus;R3;4;
;Ranunculus circinatus;Ranunculus circinatus;R5;4;
;Ranunculus circinatus;Ranunculus circinatus;R6;4;
;Ranunculus circinatus;Ranunculus circinatus;R7;3;
;Ranunculus circinatus;Ranunculus circinatus;R8;2;
;Ranunculus flammula;Ranunculus flammula;M9;5;
;Ranunculus flammula;Ranunculus flammula;R1;3;
;Ranunculus flammula;Ranunculus flammula;R11;5;
;Ranunculus flammula;Ranunculus flammula;R12;1;
;Ranunculus flammula;Ranunculus flammula;R13;2;
;Ranunculus flammula;Ranunculus flammula;R19;2;
;Ranunculus flammula;Ranunculus flammula;R2;3;
;Ranunculus flammula;Ranunculus flammula;R20;2;
;Ranunculus flammula;Ranunculus flammula;R3;3;
;Ranunculus flammula;Ranunculus flammula;R4;2;
;Ranunculus flammula;Ranunculus flammula;R4a;2;
;Ranunculus flammula;Ranunculus flammula;R4b;2;
;Ranunculus fluitans;Ranunculus fluitans;R14;1;
;Ranunculus fluitans;Ranunculus fluitans;R15;1;
;Ranunculus fluitans;Ranunculus fluitans;R16;1;
;Ranunculus fluitans;Ranunculus fluitans;R18;1;
;Ranunculus fluitans;Ranunculus fluitans;R5;1;
;Ranunculus fluitans;Ranunculus fluitans;R6;1;
;Ranunculus fluitans;Ranunculus fluitans;R7;1;
;Ranunculus hederaceus;Ranunculus hederaceus;M2;2;
;Ranunculus hederaceus;Ranunculus hederaceus;R1;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R11;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R13;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R19;2;
;Ranunculus hederaceus;Ranunculus hederaceus;R2;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R3;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R4;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R4a;1;
;Ranunculus hederaceus;Ranunculus hederaceus;R4b;1;
;Ranunculus lingua;Ranunculus lingua;M2;2;
;Ranunculus lingua;Ranunculus lingua;M8;2;
;Ranunculus lingua;Ranunculus lingua;R12;1;
;Ranunculus lingua;Ranunculus lingua;R19;2;
;Ranunculus lingua;Ranunculus lingua;R4;4;
;Ranunculus lingua;Ranunculus lingua;R4a;4;
;Ranunculus lingua;Ranunculus lingua;R4b;4;
;Ranunculus lingua;Ranunculus lingua;R6;2;
;Ranunculus lingua;Ranunculus lingua;R8;2;
;Ranunculus ololeucos;Ranunculus ololeucos;M12;1;
;Ranunculus ololeucos;Ranunculus ololeucos;M17;1;
;Ranunculus ololeucos;Ranunculus ololeucos;M2;1;
;Ranunculus ololeucos;Ranunculus ololeucos;M22;1;
;Ranunculus ololeucos;Ranunculus ololeucos;M4;1;
;Ranunculus ololeucos;Ranunculus ololeucos;M9;1;
;Ranunculus ololeucos;Ranunculus ololeucos;R11;1;
;Ranunculus ololeucos;Ranunculus ololeucos;R12;2;
;Ranunculus ololeucos;Ranunculus ololeucos;R4;1;
;Ranunculus ololeucos;Ranunculus ololeucos;R4a;1;
;Ranunculus ololeucos;Ranunculus ololeucos;R4b;1;
;Ranunculus peltatus;Ranunculus peltatus;M11;3;
;Ranunculus peltatus;Ranunculus peltatus;M12;4;
;Ranunculus peltatus;Ranunculus peltatus;M17;4;
;Ranunculus peltatus;Ranunculus peltatus;M2;4;
;Ranunculus peltatus;Ranunculus peltatus;M22;2;
;Ranunculus peltatus;Ranunculus peltatus;M23;2;
;Ranunculus peltatus;Ranunculus peltatus;M25;2;
;Ranunculus peltatus;Ranunculus peltatus;M4;4;
;Ranunculus peltatus;Ranunculus peltatus;M5;2;
;Ranunculus peltatus;Ranunculus peltatus;M9;4;
;Ranunculus peltatus;Ranunculus peltatus;R11;1;
;Ranunculus peltatus;Ranunculus peltatus;R12;3;
;Ranunculus peltatus;Ranunculus peltatus;R13;3;
;Ranunculus peltatus;Ranunculus peltatus;R14;2;
;Ranunculus peltatus;Ranunculus peltatus;R15;2;
;Ranunculus peltatus;Ranunculus peltatus;R16;2;
;Ranunculus peltatus;Ranunculus peltatus;R17;1;
;Ranunculus peltatus;Ranunculus peltatus;R18;2;
;Ranunculus peltatus;Ranunculus peltatus;R2;2;
;Ranunculus peltatus;Ranunculus peltatus;R3;2;
;Ranunculus peltatus;Ranunculus peltatus;R4;1;
;Ranunculus peltatus;Ranunculus peltatus;R4a;1;
;Ranunculus peltatus;Ranunculus peltatus;R4b;1;
;Ranunculus peltatus;Ranunculus peltatus;R5;1;
;Ranunculus peltatus;Ranunculus peltatus;R7;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M11;3;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M12;4;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M17;4;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M2;4;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M22;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M23;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M25;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M4;4;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M5;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;M9;4;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R11;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R12;3;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R13;3;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R14;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R15;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R16;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R17;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R18;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R2;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R3;2;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R4;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R4a;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R4b;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R5;1;
;Ranunculus peltatus var. heterophyllus;Ranunculus peltatus var. heterophyllus;R7;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M11;3;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M12;4;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M17;4;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M2;4;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M22;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M23;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M25;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M4;4;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M5;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;M9;4;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R11;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R12;3;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R13;3;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R14;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R15;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R16;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R17;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R18;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R2;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R3;2;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R4;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R4a;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R4b;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R5;1;
;Ranunculus peltatus var. peltatus;Ranunculus peltatus var. peltatus;R7;2;
;Ranunculus repens;Ranunculus repens;R12;4;
;Ranunculus repens;Ranunculus repens;R14;5;
;Ranunculus repens;Ranunculus repens;R15;5;
;Ranunculus repens;Ranunculus repens;R18;5;
;Ranunculus repens;Ranunculus repens;R19;3;
;Ranunculus repens;Ranunculus repens;R3;4;
;Ranunculus repens;Ranunculus repens;R5;4;
;Ranunculus repens;Ranunculus repens;R6;4;
;Ranunculus sceleratus;Ranunculus sceleratus;M1a;5;
;Ranunculus sceleratus;Ranunculus sceleratus;M1b;4;
;Ranunculus sceleratus;Ranunculus sceleratus;M8;4;
;Ranunculus sceleratus;Ranunculus sceleratus;R1;4;
;Ranunculus sceleratus;Ranunculus sceleratus;R12;4;
;Ranunculus sceleratus;Ranunculus sceleratus;R13;5;
;Ranunculus sceleratus;Ranunculus sceleratus;R19;3;
;Ranunculus sceleratus;Ranunculus sceleratus;R3;4;
;Rhynchospora alba;Rhynchospora alba;M12;3;
;Rhynchospora alba;Rhynchospora alba;M13;2;
;Rhynchospora alba;Rhynchospora alba;M17;3;
;Rhynchospora alba;Rhynchospora alba;M18;2;
;Rhynchospora alba;Rhynchospora alba;M26;2;
;Rhynchospora fusca;Rhynchospora fusca;M12;3;
;Rhynchospora fusca;Rhynchospora fusca;M13;3;
;Rhynchospora fusca;Rhynchospora fusca;M17;3;
;Rhynchospora fusca;Rhynchospora fusca;M18;3;
;Ribes nigrum;Ribes nigrum;R19;2;
;Riccia fluitans;Riccia fluitans;M10;5;
;Riccia fluitans;Riccia fluitans;M11;3;
;Riccia fluitans;Riccia fluitans;M14;3;
;Riccia fluitans;Riccia fluitans;M16;3;
;Riccia fluitans;Riccia fluitans;M1b;5;
;Riccia fluitans;Riccia fluitans;M20;3;
;Riccia fluitans;Riccia fluitans;M21;3;
;Riccia fluitans;Riccia fluitans;M21a;3;
;Riccia fluitans;Riccia fluitans;M21b;3;
;Riccia fluitans;Riccia fluitans;M25;3;
;Riccia fluitans;Riccia fluitans;M27;3;
;Riccia fluitans;Riccia fluitans;M5;5;
;Ricciocarpos natans;Ricciocarpos natans;M11;3;
;Ricciocarpos natans;Ricciocarpos natans;M1a;1;
;Ricciocarpos natans;Ricciocarpos natans;M2;2;
;Ricciocarpos natans;Ricciocarpos natans;M25;3;
;Ricciocarpos natans;Ricciocarpos natans;M27;3;
;Ricciocarpos natans;Ricciocarpos natans;M5;5;
;Ricciocarpos natans;Ricciocarpos natans;M8;2;
;Ricciocarpos natans;Ricciocarpos natans;R19;2;
;Rorippa amphibia;Rorippa amphibia;M10;4;
;Rorippa amphibia;Rorippa amphibia;M1a;4;
;Rorippa amphibia;Rorippa amphibia;M1b;5;
;Rorippa amphibia;Rorippa amphibia;M3;4;
;Rorippa amphibia;Rorippa amphibia;M6a;3;
;Rorippa amphibia;Rorippa amphibia;M6b;3;
;Rorippa amphibia;Rorippa amphibia;M7a;3;
;Rorippa amphibia;Rorippa amphibia;M7b;3;
;Rorippa amphibia;Rorippa amphibia;M8;4;
;Rorippa amphibia;Rorippa amphibia;R12;5;
;Rorippa amphibia;Rorippa amphibia;R14;5;
;Rorippa amphibia;Rorippa amphibia;R15;5;
;Rorippa amphibia;Rorippa amphibia;R17;5;
;Rorippa amphibia;Rorippa amphibia;R18;5;
;Rorippa amphibia;Rorippa amphibia;R19;4;
;Rorippa amphibia;Rorippa amphibia;R3;5;
;Rorippa amphibia;Rorippa amphibia;R4;5;
;Rorippa amphibia;Rorippa amphibia;R4a;5;
;Rorippa amphibia;Rorippa amphibia;R4b;5;
;Rorippa amphibia;Rorippa amphibia;R5;5;
;Rorippa amphibia;Rorippa amphibia;R6;5;
;Rorippa amphibia;Rorippa amphibia;R8;5;
;Rorippa palustris;Rorippa palustris;R1;5;
;Rorippa palustris;Rorippa palustris;R12;5;
;Rorippa palustris;Rorippa palustris;R2;5;
;Rorippa palustris;Rorippa palustris;R3;4;
;Rubus fruticosus;Rubus fruticosus;R19;4;
;Rumex hydrolapathum;Rumex hydrolapathum;M10;3;
;Rumex hydrolapathum;Rumex hydrolapathum;M1a;3;
;Rumex hydrolapathum;Rumex hydrolapathum;M1b;5;
;Rumex hydrolapathum;Rumex hydrolapathum;M3;3;
;Rumex hydrolapathum;Rumex hydrolapathum;M6a;2;
;Rumex hydrolapathum;Rumex hydrolapathum;M6b;2;
;Rumex hydrolapathum;Rumex hydrolapathum;M7a;2;
;Rumex hydrolapathum;Rumex hydrolapathum;M7b;2;
;Rumex hydrolapathum;Rumex hydrolapathum;R12;5;
;Rumex hydrolapathum;Rumex hydrolapathum;R14;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R15;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R17;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R18;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R19;3;
;Rumex hydrolapathum;Rumex hydrolapathum;R3;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R4;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R4a;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R4b;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R5;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R6;4;
;Rumex hydrolapathum;Rumex hydrolapathum;R8;3;
;Rumex palustris;Rumex palustris;R12;4;
